0.3745635 1.578674
1.173384 0.5155673
0.6047189 -1.61628
0.196506 0.9475963
0.4967125 1.452161
0.6251567 0.5618729
-0.03341015 0.5068814
2.289466 0.1128084
1.696955 0.5784162
-0.1672356 1.148284
3.287158 0.09734608
1.33637 0.3203887
1.300567 0.07536883
0.6860398 1.820057
0.7618123 -1.149239
-0.501655 -0.0005237837
0.02398642 0.1632998
0.1830892 0.4526085
2.319322 0.5353338
0.01987568 1.42036
1.008122 2.290989
1.143745 1.463833
2.006747 2.100672
1.33818 0.8119144
-0.5021012 1.383386
2.046424 0.875252
-0.2958248 -1.199364
0.8557619 0.7862055
2.194004 0.6957966
1.32594 1.061625
0.1862655 0.07518171
1.816907 -1.839786
3.114838 2.127023
1.436415 2.852013
0.7110189 0.8626215
0.1108451 1.849486
0.7597135 0.8493776
2.337094 0.8167274
1.303459 -0.1199626
1.210474 0.2431691
-0.2037308 2.089968
1.928227 4.458965
0.2811563 2.482637
-0.2550666 -0.2368485
2.935314 -0.4524997
2.82295 0.3321883
0.3338482 -0.3288334
0.6938005 2.596817
1.819257 -0.3284684
0.1719777 1.759382
0.1111092 0.4214666
-0.48684 1.229848
1.812558 1.146308
-0.1922545 1.540956
1.722415 -1.318888
0.3563768 1.123366
0.2189476 0.08673353
1.312444 -1.302472
0.9004867 1.917522
1.416749 1.21594
1.166427 -0.1818114
0.918203 2.17514
2.778103 1.282707
1.175638 1.370668
1.284458 2.40413
1.850942 1.685355
1.390127 1.369437
1.175508 0.1337922
1.25027 0.1625813
2.040544 1.755824
-0.6918811 -0.5013955
0.03368182 1.760512
1.033824 -0.001486038
0.5094311 -0.003649912
1.0947 -0.357493
1.426829 1.814711
0.3250352 -0.2669265
-0.3396525 -0.2684083
1.513102 1.713789
1.421978 1.520264
0.8061203 -0.3058711
2.041408 1.502767
0.7337364 1.558275
0.3985964 -0.00607925
1.144762 2.006988
0.8241271 -1.378379
-0.6932196 1.451022
-1.017079 0.5995149
-0.7596099 -0.3993264
1.178407 1.912491
2.105724 -0.05681999
2.613584 0.3715429
1.252482 0.8442127
1.41302 0.9578807
2.496661 0.2516364
1.454262 2.086086
0.3742674 -0.2782431
1.647105 1.365566
0.9292972 -0.22957
2.24299 -0.846698
0.6520432 -0.9911381
-0.2604139 -0.2080114
1.79961 0.4646084
0.9041916 2.080976
2.000391 1.595423
1.790452 -1.189747
-0.9405041 1.607728
-0.5560738 2.262507
1.064578 1.580264
1.428874 0.3576545
1.222323 0.7355087
0.008622695 0.7844023
0.2233806 0.3595348
0.8304183 1.170364
1.89266 0.8540131
0.5551214 2.089843
-0.8602003 1.79562
1.427613 0.09463725
2.165476 0.3816462
1.907846 1.128625
2.080826 -2.170165
1.086998 0.8578867
-1.136242 -0.5447514
1.133301 -0.7258039
0.816796 -1.135087
1.563992 -0.1292354
-0.1754019 -0.2402691
1.550445 0.3942578
1.124319 0.8365998
1.454246 -1.847037
2.143045 -0.744731
0.7361918 1.360618
1.056995 0.6789885
-0.06202354 -0.469792
2.746373 1.775313
1.064629 1.240463
2.106126 2.950704
1.348155 0.633164
2.203333 -0.864384
1.296813 2.207468
0.4506567 0.1001493
1.627162 1.569723
0.464153 -0.2252108
0.8573314 0.04011686
0.3562958 0.3127981
0.5327214 0.3701758
0.8617161 1.63645
0.8213142 1.378286
2.185182 1.32779
2.219729 -0.09669874
-0.1021424 1.052471
0.8667888 -0.626289
0.8309265 0.7197642
0.2023749 0.1178026
1.050038 2.250656
1.926141 0.3835001
-0.05260723 0.773793
0.03767308 1.720496
0.09632945 0.3654474
3.227776 -0.8621897
1.357281 0.1303084
1.660857 0.02376746
1.580083 -1.346993
1.182013 2.285846
0.8305962 0.2417989
0.8647149 1.542291
2.819793 0.6179422
0.2462669 3.712743
0.7878468 1.290606
1.304351 0.4306669
0.7826164 1.330705
1.146109 1.835147
-0.01610848 1.040975
0.4472857 1.998689
1.145312 0.6711177
1.329439 0.9618639
0.8525251 3.853246
2.340508 0.9010014
1.386698 -0.01935855
1.687506 0.6402843
1.535217 1.457414
0.7776478 2.147596
-0.7154038 2.506747
1.26511 0.2404235
0.7576878 0.9441789
1.941998 3.034277
1.140061 -0.8134106
3.020579 -0.5250368
1.91111 2.196724
0.2229262 -0.3928691
1.936287 1.022162
0.9529438 0.8617232
2.208938 -0.142972
0.2183821 0.6126579
1.128285 2.310493
-0.9934963 0.2218177
0.7375746 0.6370063
1.576826 -0.7740825
2.520724 -0.6485185
2.742097 0.4586018
-0.5005213 2.618878
1.038741 0.7127022
2.138 -0.2105208
2.490171 0.8620576
2.39959 1.989108
1.171496 1.322298
0.8997163 0.9728612
0.4715483 -0.2360844
1.467937 0.6010358
1.277299 0.4686474
0.3702378 -1.759171
2.577484 1.443638
0.07396903 1.430998
0.5822135 0.77721
1.528576 -0.7497964
1.512345 0.1451713
1.296641 2.294653
0.06951295 2.250351
-0.780492 -0.5930578
1.815718 1.049136
1.138707 1.153008
0.1545728 0.9125505
0.002232682 1.105818
1.183833 0.4472672
1.850823 -0.1057834
1.004652 1.079137
0.2672101 -0.5812773
1.226027 0.5355332
-0.3231643 1.656069
2.745872 0.06295653
0.686631 0.5050471
2.334579 0.7005308
1.601303 2.455994
2.104951 0.1892418
3.354926 0.358262
0.3807271 -2.415975
-0.1223931 1.008421
1.631155 -0.7004057
0.7869509 1.620111
-0.08213558 -0.3980349
0.3450726 1.187366
0.922612 1.582842
0.7121094 1.56865
2.046554 1.470795
2.353284 1.641381
2.372492 0.7407921
0.4215516 0.760603
1.663783 0.3136437
-1.082435 0.5439249
-0.2074128 1.553522
0.4102781 1.167426
2.425562 2.094637
1.331938 2.498157
1.02142 -0.2131396
2.24035 -0.107602
0.06488374 1.869293
1.990247 1.718976
2.388971 0.9991754
0.4761738 1.776166
1.251978 0.07912962
1.407335 0.6393594
2.859499 1.011689
3.343142 0.6434827
0.4741503 1.379663
0.02292927 0.3209916
1.875268 0.9229071
2.465826 -1.049007
0.1666702 1.220006
1.678305 1.092094
0.3299646 1.803904
3.332293 -1.502117
2.151058 0.6476337
0.06934107 -0.05403594
-0.3889279 -2.282141
0.07428877 -0.07072713
0.6860894 -1.066634
1.012938 0.699218
1.379394 2.315197
-0.003121058 0.6656061
-1.040924 1.071441
-0.7668655 0.5179098
0.1395409 -0.6023213
0.3068419 -1.210356
0.4580781 0.08908897
1.403604 1.783078
1.424835 0.6683717
-0.1515429 1.752376
2.68837 0.598398
-0.02040544 -0.09270429
1.54217 0.3940856
0.3763873 1.667661
2.21844 0.9019804
1.690928 0.5900862
2.555599 1.233678
0.0920976 0.6549251
-1.198878 0.09820667
-0.1528097 0.3248269
-0.4177806 2.691048
-0.2283321 0.9422496
0.3497961 -0.07461696
1.754995 1.972775
0.8903378 1.034788
1.972122 0.6684699
0.7197485 0.8850701
1.051722 0.6600759
0.4094066 1.031519
1.823195 2.097588
0.6398955 1.393614
1.619496 -1.091832
0.8062812 1.541498
1.913173 0.2134402
1.494891 -0.1209801
0.5992869 1.715101
1.523283 -0.004557988
0.586377 2.877065
1.808294 -0.08531376
2.085234 1.472437
1.218577 -0.1383295
1.519593 -0.4318758
1.838642 0.1854793
0.6982407 -0.4436233
1.035195 0.9716738
1.981621 2.235118
-0.2150617 1.957887
1.058377 -0.3376739
1.561849 1.584293
1.845009 0.7454449
0.531553 -0.7069663
0.1159807 1.046717
0.4219597 0.3705228
-0.43 -0.1887676
3.625771 0.5202129
1.134053 4.284155
1.906115 0.2951081
-0.709675 0.3241856
-1.303536 1.289342
1.080879 0.2520193
-0.8494006 0.7113715
1.282258 0.7735915
1.183871 2.142598
-0.1352435 0.6882536
2.14159 0.5086188
1.392262 -0.1815855
0.7521714 -0.1600056
-0.247125 1.234069
0.4301211 1.796348
0.7299141 0.7836663
0.1246894 0.8384278
0.3345685 -0.5708489
0.9032701 -0.5889946
1.859044 1.838101
-0.3054167 -0.7263817
0.8652741 0.5523337
0.2970402 -1.042268
1.680957 0.2581086
1.862543 0.895229
0.0395033 1.201918
0.546034 1.244792
-0.3306552 -0.7813214
0.2934447 1.083166
0.9187508 1.823234
0.709729 -0.06323837
0.3159138 -0.2243074
1.386289 0.5429255
1.346079 0.6199062
0.5678421 1.419512
